grid_cell,sentiment_mean,sentiment_count,sentiment_std
32.3900_-86.3150,0.0,9,0.0
32.3900_-86.3500,0.15,3,0.0
32.3900_-86.3600,0.075,2,0.10606601717798213
32.3900_-86.3850,0.04285714285714286,7,0.07319250547113999
32.3900_-86.3900,0.03345323741007194,139,0.07003841834158632
32.3900_-86.3950,0.05999999999999999,45,0.08699529767856318
32.3950_-86.1500,0.02441860465116279,43,0.05603155257282213
32.3950_-86.1550,0.024074074074074074,81,0.060265615772548485
32.3950_-86.1600,0.03243243243243243,111,0.06202955624269649
32.3950_-86.1650,0.023076923076923075,13,0.0563300712149108
32.3950_-86.1750,0.09,10,0.07745966692414834
32.3950_-86.1800,0.0409090909090909,22,0.06837634587578277
32.3950_-86.1850,0.15,1,0.0
32.3950_-86.1900,0.0665625,160,0.07475786385088307
32.3950_-86.1950,0.06085526315789474,456,0.07440262383664135
32.3950_-86.2000,0.061861313868613134,274,0.0739753134232605
32.3950_-86.2050,0.03479381443298969,194,0.06347623081625879
32.3950_-86.2100,0.009375,32,0.03689020326284735
32.3950_-86.2150,0.078,125,0.07524154651906513
32.3950_-86.2200,0.0724390243902439,410,0.07577732427548152
32.3950_-86.2250,0.06136363636363636,132,0.0740308655175079
32.3950_-86.2300,0.05798319327731092,119,0.07837956141331544
32.3950_-86.2350,0.05307692307692307,130,0.07200178888654263
32.3950_-86.2400,0.07079439252336447,214,0.07645198417243033
32.3950_-86.2450,0.06951219512195121,369,0.07490051726620071
32.3950_-86.2500,0.06385135135135135,296,0.07429235559505819
32.3950_-86.2550,0.07846975088967972,281,0.07505336179970704
32.3950_-86.2600,0.035542168674698796,249,0.06390996083291697
32.3950_-86.2650,0.04324324324324324,111,0.0682530340605944
32.3950_-86.2700,0.0665625,160,0.07475786385088305
32.3950_-86.2750,0.04570815450643777,233,0.06919201651010502
32.3950_-86.2800,0.07051282051282051,117,0.07518765207048747
32.3950_-86.2850,0.03,5,0.0670820393249937
32.3950_-86.2900,0.07682926829268293,41,0.07590912410212108
32.3950_-86.2950,0.05802469135802469,243,0.07811973888009101
32.3950_-86.3000,0.08161764705882353,136,0.07717436331412898
32.3950_-86.3050,0.0,1,0.0
32.3950_-86.3100,0.008021390374331552,187,0.03383768294821289
32.3950_-86.3150,0.029268292682926828,41,0.0688981220318246
32.3950_-86.3200,0.0,5,0.0
32.3950_-86.3900,0.04883720930232558,43,0.0782915583336562
32.3950_-86.3950,0.02894736842105263,57,0.05972210079449877
32.3950_-86.4000,0.10555555555555556,27,0.06979824404521127
32.3950_-86.4150,0.0,1,0.0
32.3950_-86.4200,0.0,2,0.0
32.4000_-86.1550,0.043750000000000004,24,0.06964584322313047
32.4000_-86.1600,0.03260869565217391,23,0.06326117517549748
32.4000_-86.1850,0.0375,12,0.06784005252999681
32.4000_-86.1900,0.056986899563318774,229,0.07691476715542471
32.4000_-86.1950,0.06968503937007874,127,0.0751077216654072
32.4000_-86.2000,0.049999999999999996,186,0.07090153049848098
32.4000_-86.2050,0.0478021978021978,91,0.07028200651347713
32.4000_-86.2100,0.05999999999999999,30,0.07474093186836596
32.4000_-86.2150,0.032278481012658226,79,0.06652451576421355
32.4000_-86.2200,0.009397163120567376,846,0.03780661714085114
32.4000_-86.2250,0.0012,250,0.013389440183731916
32.4000_-86.2300,0.0,5,0.0
32.4000_-86.2350,0.057692307692307696,13,0.075955452531275
32.4000_-86.2400,0.04733333333333334,225,0.06986594306241059
32.4000_-86.2450,0.06086956521739131,276,0.07809996634495435
32.4000_-86.2500,0.0651219512195122,205,0.07452864797326665
32.4000_-86.2550,0.051237623762376235,202,0.07131286941064098
32.4000_-86.2600,0.057430730478589424,397,0.0737792801846566
32.4000_-86.2650,0.09155844155844156,77,0.07362895838818294
32.4000_-86.2700,0.08297872340425531,47,0.07538062528196547
32.4000_-86.2750,0.07557692307692307,260,0.07514242491019316
32.4000_-86.2800,0.026727272727272725,275,0.058915210181327726
32.4000_-86.2850,0.05721649484536082,97,0.07323965040708875
32.4000_-86.2900,0.08297872340425531,141,0.07484025540968735
32.4000_-86.2950,0.03333333333333333,9,0.06614378277661477
32.4000_-86.3000,0.09,35,0.08295994781324582
32.4000_-86.3100,0.10500000000000001,20,0.0856860855866219
32.4000_-86.3150,0.15,2,0.0
32.4000_-86.3200,0.0,4,0.0
32.4000_-86.4000,0.09,25,0.09682458365518543
32.4000_-86.4050,0.075,70,0.08373093553291634
32.4000_-86.4100,0.057692307692307696,13,0.075955452531275
32.4050_-86.1650,0.07241379310344828,29,0.07628214415734116
32.4050_-86.1700,0.056249999999999994,8,0.11160357137142675
32.4050_-86.1750,0.04473684210526316,57,0.06923317905965871
32.4050_-86.1800,0.0525,60,0.07214920979869613
32.4050_-86.1850,0.07670454545454546,88,0.07876520602557187
32.4050_-86.1900,0.08588709677419355,248,0.07557083275978103
32.4050_-86.1950,0.08927125506072875,247,0.07377919226326651
32.4050_-86.2000,0.08983050847457626,177,0.07372765128460644
32.4050_-86.2050,0.10760869565217392,46,0.0875388112682647
32.4050_-86.2100,0.10714285714285714,70,0.0682523632789935
32.4050_-86.2150,0.06363636363636364,33,0.07528355488659948
32.4050_-86.2200,0.0,1,0.0
32.4050_-86.2250,0.0,2,0.0
32.4050_-86.2300,0.049999999999999996,3,0.08660254037844387
32.4050_-86.2350,0.0,4,0.0
32.4050_-86.2400,0.0,1,0.0
32.4050_-86.2450,0.049999999999999996,3,0.08660254037844387
32.4050_-86.2500,0.078,25,0.07648529270389176
32.4050_-86.2550,0.04,30,0.06746646676632055
32.4050_-86.2600,0.075,60,0.0756329226134416
32.4050_-86.2650,0.02920353982300885,226,0.061183027318517075
32.4050_-86.2700,0.0009316770186335404,322,0.016718346377260582
32.4050_-86.2750,0.0767578125,256,0.07629172556513505
32.4050_-86.2800,0.05675675675675675,222,0.07291180021264225
32.4050_-86.2850,0.061861313868613134,274,0.07397531342326048
32.4050_-86.2900,0.08571428571428572,70,0.08687107603185122
32.4050_-86.2950,0.15,1,0.0
32.4050_-86.3050,0.1027972027972028,143,0.06990341016491207
32.4050_-86.3100,0.0857142857142857,42,0.0751305484016714
32.4050_-86.3150,0.05217391304347826,23,0.08591520776266089
32.4050_-86.3200,0.0375,8,0.06943650748294136
32.4100_-86.1800,0.06666666666666667,9,0.07905694150420949
32.4100_-86.1850,0.09729729729729729,37,0.07259662712736915
32.4100_-86.1900,0.041803278688524584,61,0.06781121334807176
32.4100_-86.1950,0.07279411764705883,136,0.08161963431602931
32.4100_-86.2000,0.055102040816326525,147,0.07255953952877912
32.4100_-86.2050,0.04285714285714286,7,0.07319250547113998
32.4100_-86.2100,0.075,8,0.08017837257372731
32.4100_-86.2150,0.075,8,0.11338934190276816
32.4100_-86.2200,0.0,3,0.0
32.4100_-86.2250,0.0,37,0.0
32.4100_-86.2300,0.0,2,0.0
32.4100_-86.2350,0.0,1,0.0
32.4100_-86.2400,0.075,2,0.10606601717798213
32.4100_-86.2450,0.01643835616438356,73,0.04718079479258773
32.4100_-86.2500,0.0818181818181818,11,0.07833494518006402
32.4100_-86.2550,0.11249999999999999,8,0.06943650748294136
32.4100_-86.2600,0.08709677419354837,31,0.07524154651906514
32.4100_-86.2650,0.0016574585635359116,362,0.019266718455943795
32.4100_-86.2700,0.0,9,0.0
32.4100_-86.2750,0.08703703703703704,243,0.07664630224207115
32.4100_-86.2800,0.08463035019455253,257,0.07452426941283964
32.4100_-86.2850,0.058124999999999996,160,0.07330634866583509
32.4100_-86.2900,0.06191860465116279,172,0.07406599161444534
32.4100_-86.3000,0.11571428571428571,35,0.08204323516887171
32.4100_-86.3050,0.05985915492957746,213,0.07645740504408284
32.4100_-86.3100,0.07258064516129033,31,0.07620007620011429
32.4100_-86.3200,0.0,162,0.0
32.4100_-86.3250,0.0,2,0.0
32.4150_-86.1950,0.06874999999999999,48,0.07553004193062886
32.4150_-86.2000,0.0,6,0.0
32.4150_-86.2050,0.15,1,0.0
32.4150_-86.2100,0.0,1,0.0
32.4150_-86.2150,0.0,1,0.0
32.4150_-86.2200,0.013636363636363636,11,0.045226701686664546
32.4150_-86.2250,0.0,48,0.0
32.4150_-86.2300,0.0,6,0.0
32.4150_-86.2350,0.007692307692307692,117,0.03862696519684535
32.4150_-86.2400,0.049999999999999996,6,0.07745966692414834
32.4150_-86.2500,0.049999999999999996,3,0.08660254037844387
32.4150_-86.2600,0.024999999999999998,6,0.06123724356957945
32.4150_-86.2650,0.029464285714285714,56,0.060133779430295485
32.4150_-86.2700,0.0801980198019802,101,0.07519282143954703
32.4150_-86.2750,0.08587570621468926,1062,0.07424223283232187
32.4150_-86.2800,0.0861878453038674,1267,0.07466770670126811
32.4150_-86.2850,0.07490996398559424,833,0.07540450410646546
32.4150_-86.2900,0.07959183673469387,245,0.07501254495283506
32.4150_-86.2950,0.12399999999999999,75,0.09349085805863877
32.4150_-86.3000,0.0,3,0.0
32.4150_-86.3050,0.0,1,0.0
32.4200_-86.1950,0.0,2,0.0
32.4200_-86.2100,0.0,1,0.0
32.4200_-86.2150,0.08275862068965517,29,0.07591802683177136
32.4200_-86.2200,0.061764705882352944,17,0.07609494842938384
32.4200_-86.2250,0.01875,8,0.053033008588991064
32.4200_-86.2300,0.009375,16,0.037500000000000006
32.4200_-86.2350,0.024999999999999998,6,0.06123724356957945
32.4200_-86.2600,0.049999999999999996,3,0.08660254037844387
32.4200_-86.2650,0.04821428571428571,28,0.07133922984085063
32.4200_-86.2700,0.06470588235294117,51,0.07502940599995367
32.4200_-86.2750,0.001948051948051948,770,0.02014505015171179
32.4200_-86.2800,0.09935691318327974,311,0.07104908304864832
32.4200_-86.2850,0.104296875,768,0.07034854845148382
32.4200_-86.2900,0.10384615384615384,923,0.06926830285739786
32.4200_-86.2950,0.08243243243243244,222,0.07479947511389647
32.4200_-86.3000,0.07417582417582418,91,0.07541096198042554
32.4250_-86.2000,0.09642857142857142,14,0.07458677371482703
32.4250_-86.2050,0.08684210526315789,19,0.07608859102526822
32.4250_-86.2100,0.0891304347826087,69,0.07419646278303346
32.4250_-86.2150,0.09375,8,0.07763237542601485
32.4250_-86.2200,0.0,2,0.0
32.4250_-86.2250,0.06857142857142857,35,0.07581490064402818
32.4250_-86.2300,0.07,15,0.07745966692414834
32.4250_-86.2350,0.075,4,0.08660254037844387
32.4250_-86.2550,0.06666666666666667,9,0.07905694150420949
32.4250_-86.2650,0.1125,20,0.06663924874789788
32.4250_-86.2700,0.07137931034482758,290,0.07504204763342709
32.4250_-86.2750,0.08238341968911916,193,0.07482979391255076
32.4250_-86.2800,0.06570247933884298,121,0.07473092227319059
32.4250_-86.2850,0.03461538461538461,78,0.06360781434661975
32.4250_-86.2900,0.07826086956521738,138,0.07520204457810564
32.4250_-86.2950,0.05564516129032258,186,0.07431025467210634
32.4250_-86.3000,0.0375,4,0.07500000000000001
32.4300_-86.2000,0.09473684210526315,19,0.07433919416750281
32.4300_-86.2050,0.075,6,0.0821583836257749
32.4300_-86.2100,0.049999999999999996,3,0.08660254037844387
32.4300_-86.2150,0.075,2,0.10606601717798213
32.4300_-86.2200,0.07352941176470588,51,0.07573172464461018
32.4300_-86.2250,0.0,2,0.0
32.4300_-86.2300,0.02,15,0.05277986629117476
32.4300_-86.2700,0.056249999999999994,24,0.07418030325702603
32.4300_-86.2750,0.08368421052631578,95,0.07489073788113412
32.4300_-86.2800,0.061631419939577034,331,0.07391065518035801
32.4300_-86.2850,0.04035532994923857,197,0.0666882454113057
32.4300_-86.2900,0.053105590062111796,161,0.07195689703604442
32.4300_-86.2950,0.047368421052631574,38,0.07066036813141134
32.4350_-86.2200,0.013636363636363636,11,0.045226701686664546
32.4350_-86.2750,0.0,2,0.0
32.4350_-86.2800,0.05357142857142857,56,0.08783100656536799
32.4350_-86.2850,0.01744186046511628,301,0.04816396414188168
32.4350_-86.2900,0.15,1,0.0
